GEO_ID,NAME,S2501_C01_001E,S2501_C01_002EA,S2501_C01_003M,S2501_C01_004MA,S2501_C01_005EA
Geography,Zip code,Total estimate of occupied housing unit,One person,Two people,Three people,Four People
8600000US66425,ZCTA5 66425,172,52,80,14,26
8600000US66427,ZCTA5 66427,468,136,187,53,92
8600000US66428,ZCTA5 66428,176,20,91,24,41
8600000US66429,ZCTA5 66429,203,73,96,34,0
8600000US66431,ZCTA5 66431,249,54,108,38,49
8600000US66432,ZCTA5 66432,128,28,43,47,10
8600000US66434,ZCTA5 66434,1930,564,706,263,397
8600000US66436,ZCTA5 66436,2421,697,884,406,434
8600000US66438,ZCTA5 66438,71,11,37,15,8
8600000US66439,ZCTA5 66439,1169,372,464,132,201
8600000US66440,ZCTA5 66440,689,145,274,71,199
8600000US66441,ZCTA5 66441,10571,2806,3693,1906,2166
8600000US66442,ZCTA5 66442,3810,253,766,857,1934
8600000US66449,ZCTA5 66449,348,114,131,34,69
8600000US66451,ZCTA5 66451,631,132,255,112,132
8600000US66501,ZCTA5 66501,137,39,39,15,44
8600000US66502,ZCTA5 66502,17683,5636,6626,2436,2985
8600000US66503,ZCTA5 66503,6390,1522,2616,1063,1189
8600000US66506,ZCTA5 66506,21,16,5,0,0
8600000US66507,ZCTA5 66507,474,68,159,76,171
8600000US66508,ZCTA5 66508,1961,653,764,188,356
8600000US66509,ZCTA5 66509,1032,186,393,126,327
8600000US66510,ZCTA5 66510,313,59,125,61,68
8600000US66512,ZCTA5 66512,1224,216,572,199,237
8600000US66514,ZCTA5 66514,393,139,111,72,71
8600000US66515,ZCTA5 66515,184,54,66,23,41
8600000US66516,ZCTA5 66516,157,35,74,16,32
8600000US66517,ZCTA5 66517,778,158,216,232,172
8600000US66518,ZCTA5 66518,53,7,29,10,7
8600000US66520,ZCTA5 66520,230,74,100,23,33
8600000US66521,ZCTA5 66521,727,185,296,101,145
8600000US66522,ZCTA5 66522,16,2,9,5,0
8600000US66523,ZCTA5 66523,1677,672,503,193,309
8600000US66524,ZCTA5 66524,944,245,299,171,229
8600000US66526,ZCTA5 66526,269,76,104,19,70
8600000US66527,ZCTA5 66527,88,24,31,19,14
8600000US66528,ZCTA5 66528,381,133,110,30,108
8600000US66531,ZCTA5 66531,603,127,246,96,134
8600000US66532,ZCTA5 66532,225,28,118,16,63
8600000US66533,ZCTA5 66533,566,99,253,57,157
8600000US66534,ZCTA5 66534,1473,445,513,183,332
8600000US66535,ZCTA5 66535,968,219,320,168,261
8600000US66536,ZCTA5 66536,1103,148,331,149,475
8600000US66537,ZCTA5 66537,447,88,176,91,92
8600000US66538,ZCTA5 66538,1484,568,526,166,224
8600000US66539,ZCTA5 66539,1013,207,369,142,295
8600000US66540,ZCTA5 66540,188,59,103,6,20
8600000US66541,ZCTA5 66541,87,28,44,4,11
8600000US66542,ZCTA5 66542,1162,97,538,266,261
8600000US66543,ZCTA5 66543,485,115,227,36,107
8600000US66544,ZCTA5 66544,216,71,107,11,27
8600000US66546,ZCTA5 66546,446,79,262,26,79
8600000US66547,ZCTA5 66547,3435,1090,1030,414,901
8600000US66548,ZCTA5 66548,380,108,139,55,78
8600000US66549,ZCTA5 66549,653,197,241,104,111
8600000US66550,ZCTA5 66550,248,47,121,24,56
8600000US66552,ZCTA5 66552,196,42,112,15,27
8600000US66554,ZCTA5 66554,242,58,116,24,44
8600000US66603,ZCTA5 66603,803,501,142,69,91
8600000US66604,ZCTA5 66604,9799,3872,3015,1222,1690
8600000US66605,ZCTA5 66605,6942,1863,1963,1294,1822
8600000US66606,ZCTA5 66606,5285,2503,1725,472,585
8600000US66607,ZCTA5 66607,3027,833,630,577,987
8600000US66608,ZCTA5 66608,2179,832,757,164,426
8600000US66609,ZCTA5 66609,3230,921,1270,450,589
8600000US66610,ZCTA5 66610,3572,523,1532,597,920
8600000US66611,ZCTA5 66611,4615,1896,1624,563,532
8600000US66612,ZCTA5 66612,1263,707,380,78,98
8600000US66614,ZCTA5 66614,13862,4853,5009,1714,2286
8600000US66615,ZCTA5 66615,1359,419,428,192,320
8600000US66616,ZCTA5 66616,2397,854,816,365,362
8600000US66617,ZCTA5 66617,3359,573,1597,452,737
8600000US66618,ZCTA5 66618,3624,553,1687,361,1023
8600000US66619,ZCTA5 66619,889,202,271,59,357
8600000US66621,ZCTA5 66621,7,7,0,0,0
8600000US66622,ZCTA5 66622,0,0,0,0,0
8600000US66701,ZCTA5 66701,4729,1361,1700,708,960
8600000US66710,ZCTA5 66710,240,73,98,29,40
8600000US66711,ZCTA5 66711,284,103,102,27,52
8600000US66712,ZCTA5 66712,766,223,303,138,102
8600000US66713,ZCTA5 66713,2095,692,598,229,576
8600000US66714,ZCTA5 66714,101,16,58,3,24
8600000US66716,ZCTA5 66716,158,35,57,20,46
8600000US66717,ZCTA5 66717,253,52,119,39,43
8600000US66720,ZCTA5 66720,4631,1504,1585,498,1044
8600000US66724,ZCTA5 66724,414,101,157,30,126
8600000US66725,ZCTA5 66725,2251,556,900,394,401
8600000US66728,ZCTA5 66728,16,16,0,0,0
8600000US66732,ZCTA5 66732,117,46,26,19,26
8600000US66733,ZCTA5 66733,807,172,318,169,148
8600000US66734,ZCTA5 66734,78,18,52,8,0
8600000US66735,ZCTA5 66735,207,51,38,64,54
8600000US66736,ZCTA5 66736,1659,538,593,156,372
8600000US66738,ZCTA5 66738,109,14,69,12,14
8600000US66739,ZCTA5 66739,2024,538,718,244,524
8600000US66740,ZCTA5 66740,141,35,54,12,40
8600000US66741,ZCTA5 66741,69,23,28,4,14
8600000US66743,ZCTA5 66743,1547,365,576,229,377
8600000US66746,ZCTA5 66746,98,29,45,15,9
8600000US66748,ZCTA5 66748,1030,329,359,131,211
8600000US66749,ZCTA5 66749,3258,1181,1101,503,473
8600000US66751,ZCTA5 66751,319,95,133,45,46
8600000US66753,ZCTA5 66753,414,108,199,37,70
8600000US66754,ZCTA5 66754,136,20,89,3,24
8600000US66755,ZCTA5 66755,413,113,177,65,58
8600000US66756,ZCTA5 66756,329,119,124,52,34
8600000US66757,ZCTA5 66757,1446,442,488,184,332
8600000US66758,ZCTA5 66758,96,31,38,10,17
8600000US66760,ZCTA5 66760,0,0,0,0,0
8600000US66761,ZCTA5 66761,129,32,49,20,28
8600000US66762,ZCTA5 66762,9601,3219,3540,1328,1514
8600000US66763,ZCTA5 66763,1267,329,481,161,296
8600000US66767,ZCTA5 66767,276,88,103,28,57
8600000US66769,ZCTA5 66769,157,32,78,12,35
8600000US66770,ZCTA5 66770,418,120,116,0,182
8600000US66771,ZCTA5 66771,399,89,137,62,111
8600000US66772,ZCTA5 66772,112,30,30,12,40
8600000US66773,ZCTA5 66773,360,81,145,61,73
8600000US66775,ZCTA5 66775,82,35,37,6,4
8600000US66776,ZCTA5 66776,492,112,227,47,106
8600000US66777,ZCTA5 66777,279,100,129,27,23
8600000US66778,ZCTA5 66778,0,0,0,0,0
8600000US66779,ZCTA5 66779,251,90,90,23,48
8600000US66780,ZCTA5 66780,233,50,88,66,29
8600000US66781,ZCTA5 66781,441,167,188,42,44
8600000US66782,ZCTA5 66782,74,36,15,8,15
8600000US66783,ZCTA5 66783,1030,394,340,108,188
8600000US66801,ZCTA5 66801,11395,3330,4095,1553,2417
8600000US66830,ZCTA5 66830,81,24,42,12,3
8600000US66833,ZCTA5 66833,243,73,102,26,42
8600000US66834,ZCTA5 66834,338,92,174,36,36
8600000US66835,ZCTA5 66835,539,160,207,84,88
8600000US66838,ZCTA5 66838,53,12,33,5,3
8600000US66839,ZCTA5 66839,1643,418,642,262,321
8600000US66840,ZCTA5 66840,290,45,106,59,80
8600000US66842,ZCTA5 66842,140,37,57,24,22
8600000US66843,ZCTA5 66843,81,47,21,0,13
8600000US66845,ZCTA5 66845,503,162,201,40,100
8600000US66846,ZCTA5 66846,1386,415,481,318,172
8600000US66849,ZCTA5 66849,181,59,63,41,18
8600000US66850,ZCTA5 66850,79,15,31,33,0
8600000US66851,ZCTA5 66851,271,104,114,22,31
8600000US66852,ZCTA5 66852,271,71,107,53,40
8600000US66853,ZCTA5 66853,190,51,67,41,31
8600000US66854,ZCTA5 66854,302,103,96,43,60
8600000US66856,ZCTA5 66856,703,157,297,80,169
8600000US66857,ZCTA5 66857,446,99,205,70,72
8600000US66858,ZCTA5 66858,198,67,76,11,44
8600000US66859,ZCTA5 66859,101,20,54,15,12
8600000US66860,ZCTA5 66860,613,198,185,101,129
8600000US66861,ZCTA5 66861,1273,373,485,207,208
8600000US66862,ZCTA5 66862,55,42,13,0,0
8600000US66863,ZCTA5 66863,20,0,20,0,0
8600000US66864,ZCTA5 66864,174,50,81,13,30
8600000US66865,ZCTA5 66865,521,138,198,55,130
8600000US66866,ZCTA5 66866,646,203,259,89,95
8600000US66868,ZCTA5 66868,306,65,108,81,52
8600000US66869,ZCTA5 66869,310,102,121,37,50
8600000US66870,ZCTA5 66870,46,22,18,0,6
8600000US66871,ZCTA5 66871,518,135,205,71,107
8600000US66872,ZCTA5 66872,406,83,211,61,51
8600000US66873,ZCTA5 66873,114,22,64,11,17
8600000US66901,ZCTA5 66901,2558,815,1048,273,422
8600000US66930,ZCTA5 66930,62,12,42,8,0
8600000US66932,ZCTA5 66932,60,20,33,7,0
8600000US66933,ZCTA5 66933,160,41,82,13,24
8600000US66935,ZCTA5 66935,1138,522,439,65,112
8600000US66936,ZCTA5 66936,155,52,83,1,19
8600000US66937,ZCTA5 66937,337,89,160,33,55
8600000US66938,ZCTA5 66938,475,160,186,58,71
8600000US66939,ZCTA5 66939,278,89,99,31,59
8600000US66940,ZCTA5 66940,163,45,77,3,38
8600000US66941,ZCTA5 66941,105,33,56,11,5
8600000US66942,ZCTA5 66942,85,18,42,11,14
8600000US66943,ZCTA5 66943,188,67,66,17,38
8600000US66944,ZCTA5 66944,88,13,68,5,2
8600000US66945,ZCTA5 66945,394,138,144,35,77
8600000US66946,ZCTA5 66946,55,11,33,3,8
8600000US66948,ZCTA5 66948,204,62,72,28,42
8600000US66949,ZCTA5 66949,368,143,171,31,23
8600000US66951,ZCTA5 66951,359,94,171,28,66
8600000US66952,ZCTA5 66952,169,72,66,10,21
8600000US66953,ZCTA5 66953,271,126,61,40,44
8600000US66955,ZCTA5 66955,43,12,21,5,5
8600000US66956,ZCTA5 66956,518,208,197,50,63
8600000US66958,ZCTA5 66958,102,45,28,13,16
8600000US66959,ZCTA5 66959,121,23,58,15,25
8600000US66960,ZCTA5 66960,79,30,20,16,13
8600000US66962,ZCTA5 66962,169,36,107,11,15
8600000US66963,ZCTA5 66963,65,24,35,4,2
8600000US66964,ZCTA5 66964,91,53,19,15,4
8600000US66966,ZCTA5 66966,349,146,129,35,39
8600000US66967,ZCTA5 66967,890,315,369,77,129
8600000US66968,ZCTA5 66968,695,186,341,83,85
8600000US66970,ZCTA5 66970,38,9,29,0,0
8600000US67001,ZCTA5 67001,421,40,113,64,204
8600000US67002,ZCTA5 67002,5139,1065,1411,980,1683
8600000US67003,ZCTA5 67003,1091,386,414,120,171
8600000US67004,ZCTA5 67004,322,92,113,33,84
8600000US67005,ZCTA5 67005,6355,2038,1985,884,1448
8600000US67008,ZCTA5 67008,259,55,161,27,16
8600000US67009,ZCTA5 67009,367,88,117,66,96
8600000US67010,ZCTA5 67010,5222,1315,1746,948,1213
8600000US67012,ZCTA5 67012,10,10,0,0,0
8600000US67013,ZCTA5 67013,1052,362,355,98,237
8600000US67016,ZCTA5 67016,167,30,63,24,50
8600000US67017,ZCTA5 67017,843,165,338,145,195
8600000US67018,ZCTA5 67018,67,9,23,10,25
8600000US67019,ZCTA5 67019,496,89,223,55,129
8600000US67020,ZCTA5 67020,605,133,223,80,169
8600000US67021,ZCTA5 67021,16,5,5,3,3
8600000US67022,ZCTA5 67022,664,234,284,30,116
8600000US67023,ZCTA5 67023,113,16,57,13,27
8600000US67024,ZCTA5 67024,334,105,111,37,81
8600000US67025,ZCTA5 67025,1313,260,526,147,380
8600000US67026,ZCTA5 67026,1662,336,600,230,496
8600000US67028,ZCTA5 67028,143,47,33,13,50
8600000US67029,ZCTA5 67029,440,177,161,10,92
8600000US67030,ZCTA5 67030,851,104,265,137,345
8600000US67031,ZCTA5 67031,922,245,314,86,277
8600000US67035,ZCTA5 67035,402,114,175,45,68
8600000US67036,ZCTA5 67036,25,2,17,0,6
8600000US67037,ZCTA5 67037,10832,2574,4070,1959,2229
8600000US67038,ZCTA5 67038,257,36,124,24,73
8600000US67039,ZCTA5 67039,1246,276,416,215,339
8600000US67041,ZCTA5 67041,106,21,32,12,41
8600000US67042,ZCTA5 67042,6647,2073,2594,738,1242
8600000US67045,ZCTA5 67045,1464,520,473,152,319
8600000US67047,ZCTA5 67047,290,94,177,0,19
8600000US67049,ZCTA5 67049,40,13,27,0,0
8600000US67050,ZCTA5 67050,603,142,158,116,187
8600000US67051,ZCTA5 67051,176,64,69,11,32
8600000US67052,ZCTA5 67052,2574,414,758,361,1041
8600000US67053,ZCTA5 67053,286,106,105,27,48
8600000US67054,ZCTA5 67054,552,195,210,53,94
8600000US67055,ZCTA5 67055,52,25,7,0,20
8600000US67056,ZCTA5 67056,1080,240,391,137,312
8600000US67057,ZCTA5 67057,89,31,34,12,12
8600000US67058,ZCTA5 67058,742,261,247,104,130
8600000US67059,ZCTA5 67059,319,81,135,24,79
8600000US67060,ZCTA5 67060,5326,1252,1911,870,1293
8600000US67061,ZCTA5 67061,70,11,38,5,16
8600000US67062,ZCTA5 67062,1738,467,739,258,274
8600000US67063,ZCTA5 67063,1319,361,551,161,246
8600000US67065,ZCTA5 67065,82,7,34,17,24
8600000US67066,ZCTA5 67066,169,38,96,6,29
8600000US67067,ZCTA5 67067,698,103,287,147,161
8600000US67068,ZCTA5 67068,1765,646,550,270,299
8600000US67070,ZCTA5 67070,426,140,160,55,71
8600000US67071,ZCTA5 67071,79,7,57,6,9
8600000US67072,ZCTA5 67072,81,34,28,7,12
8600000US67073,ZCTA5 67073,136,11,40,55,30
8600000US67074,ZCTA5 67074,658,116,354,66,122
8600000US67101,ZCTA5 67101,1636,247,462,361,566
8600000US67103,ZCTA5 67103,75,7,40,17,11
8600000US67104,ZCTA5 67104,1046,397,364,100,185
8600000US67105,ZCTA5 67105,67,21,23,18,5
8600000US67106,ZCTA5 67106,106,17,46,17,26
8600000US67107,ZCTA5 67107,1217,445,478,107,187
8600000US67108,ZCTA5 67108,591,178,203,79,131
8600000US67109,ZCTA5 67109,167,47,85,19,16
8600000US67110,ZCTA5 67110,3265,775,1251,459,780
8600000US67111,ZCTA5 67111,104,30,44,23,7
8600000US67112,ZCTA5 67112,98,31,50,11,6
8600000US67114,ZCTA5 67114,8571,2414,3228,1114,1815
8600000US67117,ZCTA5 67117,706,240,283,82,101
8600000US67118,ZCTA5 67118,273,75,102,32,64
8600000US67119,ZCTA5 67119,554,142,228,64,120
8600000US67120,ZCTA5 67120,547,152,260,59,76
8600000US67122,ZCTA5 67122,53,0,30,4,19
8600000US67123,ZCTA5 67123,300,89,104,25,82
8600000US67124,ZCTA5 67124,3131,1019,1195,318,599
8600000US67127,ZCTA5 67127,237,56,115,27,39
8600000US67131,ZCTA5 67131,130,28,63,19,20
8600000US67132,ZCTA5 67132,181,32,74,19,56
8600000US67133,ZCTA5 67133,2282,339,858,461,624
8600000US67134,ZCTA5 67134,139,37,56,20,26
8600000US67135,ZCTA5 67135,1105,150,428,181,346
8600000US67137,ZCTA5 67137,228,76,95,16,41
8600000US67138,ZCTA5 67138,136,55,34,17,30
8600000US67140,ZCTA5 67140,333,86,135,36,76
8600000US67142,ZCTA5 67142,200,57,107,12,24
8600000US67143,ZCTA5 67143,9,3,6,0,0
8600000US67144,ZCTA5 67144,966,198,312,58,398
8600000US67146,ZCTA5 67146,747,172,331,101,143
8600000US67147,ZCTA5 67147,3706,826,1203,714,963
8600000US67149,ZCTA5 67149,348,76,161,18,93
8600000US67150,ZCTA5 67150,24,10,8,0,6
8600000US67151,ZCTA5 67151,198,48,75,30,45
8600000US67152,ZCTA5 67152,3609,1255,1141,540,673
8600000US67154,ZCTA5 67154,453,104,154,46,149
8600000US67155,ZCTA5 67155,71,10,56,1,4
8600000US67156,ZCTA5 67156,5317,1441,1973,717,1186
8600000US67159,ZCTA5 67159,60,14,41,3,2
8600000US67202,ZCTA5 67202,998,731,267,0,0
8600000US67203,ZCTA5 67203,12525,5613,3506,1664,1742
8600000US67204,ZCTA5 67204,7818,2238,2410,1136,2034
8600000US67205,ZCTA5 67205,6050,1012,1841,978,2219
8600000US67206,ZCTA5 67206,7236,2628,2712,792,1104
8600000US67207,ZCTA5 67207,11221,3832,3263,1714,2412
8600000US67208,ZCTA5 67208,7311,2595,2522,890,1304
8600000US67209,ZCTA5 67209,5157,1273,1756,851,1277
8600000US67210,ZCTA5 67210,3172,668,871,695,938
8600000US67211,ZCTA5 67211,8105,3345,2269,785,1706
8600000US67212,ZCTA5 67212,18415,5774,6923,2200,3518
8600000US67213,ZCTA5 67213,8742,3361,2373,954,2054
8600000US67214,ZCTA5 67214,6047,2881,1313,611,1242
8600000US67215,ZCTA5 67215,2023,288,733,438,564
8600000US67216,ZCTA5 67216,8932,2844,2517,1255,2316
8600000US67217,ZCTA5 67217,11584,3310,3387,2173,2714
8600000US67218,ZCTA5 67218,9561,3788,2785,1267,1721
8600000US67219,ZCTA5 67219,4432,1135,1397,900,1000
8600000US67220,ZCTA5 67220,5543,1809,2036,684,1014
8600000US67223,ZCTA5 67223,214,15,95,38,66
8600000US67226,ZCTA5 67226,7814,1999,3472,900,1443
8600000US67227,ZCTA5 67227,102,19,36,3,44
8600000US67228,ZCTA5 67228,739,11,209,111,408
8600000US67230,ZCTA5 67230,3713,378,1630,606,1099
8600000US67232,ZCTA5 67232,179,10,69,0,100
8600000US67235,ZCTA5 67235,4069,453,1502,707,1407
8600000US67260,ZCTA5 67260,0,0,0,0,0
8600000US67301,ZCTA5 67301,5246,1623,1832,708,1083
8600000US67330,ZCTA5 67330,562,109,193,110,150
8600000US67332,ZCTA5 67332,60,24,20,8,8
8600000US67333,ZCTA5 67333,1180,385,354,193,248
8600000US67334,ZCTA5 67334,23,10,11,0,2
8600000US67335,ZCTA5 67335,1371,410,530,166,265
8600000US67336,ZCTA5 67336,687,189,294,69,135
8600000US67337,ZCTA5 67337,5089,1591,1816,588,1094
8600000US67340,ZCTA5 67340,150,39,73,15,23
8600000US67341,ZCTA5 67341,119,16,68,0,35
8600000US67342,ZCTA5 67342,367,107,154,40,66
8600000US67344,ZCTA5 67344,323,79,138,31,75
8600000US67345,ZCTA5 67345,63,17,25,11,10
8600000US67346,ZCTA5 67346,161,40,97,3,21
8600000US67347,ZCTA5 67347,192,29,118,10,35
8600000US67349,ZCTA5 67349,472,190,155,50,77
8600000US67351,ZCTA5 67351,184,92,68,17,7
8600000US67352,ZCTA5 67352,217,74,80,26,37
8600000US67353,ZCTA5 67353,244,72,123,28,21
8600000US67354,ZCTA5 67354,317,91,95,62,69
8600000US67355,ZCTA5 67355,65,31,20,7,7
8600000US67356,ZCTA5 67356,1034,277,435,165,157
8600000US67357,ZCTA5 67357,4926,1519,1645,839,923
8600000US67360,ZCTA5 67360,162,50,62,19,31
8600000US67361,ZCTA5 67361,757,307,254,78,118
8600000US67363,ZCTA5 67363,42,14,28,0,0
8600000US67364,ZCTA5 67364,101,26,52,8,15
8600000US67401,ZCTA5 67401,20817,6699,7701,2586,3831
8600000US67410,ZCTA5 67410,4115,1332,1505,469,809
8600000US67416,ZCTA5 67416,390,59,175,65,91
8600000US67417,ZCTA5 67417,103,55,30,4,14
8600000US67418,ZCTA5 67418,61,20,13,19,9
8600000US67420,ZCTA5 67420,1963,688,755,224,296
8600000US67422,ZCTA5 67422,556,113,234,87,122
8600000US67423,ZCTA5 67423,126,17,52,32,25
8600000US67425,ZCTA5 67425,272,33,124,35,80
8600000US67427,ZCTA5 67427,173,58,69,9,37
8600000US67428,ZCTA5 67428,589,119,234,85,151
8600000US67430,ZCTA5 67430,334,116,152,30,36
8600000US67431,ZCTA5 67431,934,214,353,153,214
8600000US67432,ZCTA5 67432,2352,604,985,172,591
8600000US67436,ZCTA5 67436,299,55,166,43,35
8600000US67437,ZCTA5 67437,490,193,188,57,52
8600000US67438,ZCTA5 67438,104,23,40,8,33
8600000US67439,ZCTA5 67439,1280,433,500,163,184
8600000US67441,ZCTA5 67441,418,80,159,77,102
8600000US67442,ZCTA5 67442,79,0,29,33,17
8600000US67443,ZCTA5 67443,719,108,296,144,171
8600000US67444,ZCTA5 67444,239,73,110,15,41
8600000US67445,ZCTA5 67445,273,84,105,45,39
8600000US67446,ZCTA5 67446,254,70,113,29,42
8600000US67447,ZCTA5 67447,110,16,76,3,15
8600000US67448,ZCTA5 67448,533,122,218,60,133
8600000US67449,ZCTA5 67449,1309,433,523,143,210
8600000US67450,ZCTA5 67450,259,85,106,32,36
8600000US67451,ZCTA5 67451,381,109,160,30,82
8600000US67452,ZCTA5 67452,74,23,34,6,11
8600000US67454,ZCTA5 67454,263,84,110,31,38
8600000US67455,ZCTA5 67455,825,298,290,93,144
8600000US67456,ZCTA5 67456,1773,526,700,189,358
8600000US67457,ZCTA5 67457,344,120,92,37,95
8600000US67458,ZCTA5 67458,82,24,14,4,40
8600000US67459,ZCTA5 67459,116,32,45,14,25
8600000US67460,ZCTA5 67460,6449,1964,2217,1065,1203
8600000US67464,ZCTA5 67464,516,166,229,60,61
8600000US67466,ZCTA5 67466,426,117,158,36,115
8600000US67467,ZCTA5 67467,1068,402,319,173,174
8600000US67468,ZCTA5 67468,105,15,45,20,25
8600000US67470,ZCTA5 67470,150,26,60,34,30
8600000US67473,ZCTA5 67473,828,327,316,37,148
8600000US67474,ZCTA5 67474,94,17,25,18,34
8600000US67475,ZCTA5 67475,86,32,36,7,11
8600000US67478,ZCTA5 67478,28,8,17,1,2
8600000US67480,ZCTA5 67480,661,132,331,66,132
8600000US67481,ZCTA5 67481,221,91,93,16,21
8600000US67482,ZCTA5 67482,36,11,21,0,4
8600000US67483,ZCTA5 67483,155,33,74,12,36
8600000US67484,ZCTA5 67484,349,77,147,32,93
8600000US67485,ZCTA5 67485,170,73,47,23,27
8600000US67487,ZCTA5 67487,579,183,211,77,108
8600000US67490,ZCTA5 67490,403,142,160,42,59
8600000US67491,ZCTA5 67491,157,40,52,19,46
8600000US67492,ZCTA5 67492,97,18,31,40,8
8600000US67501,ZCTA5 67501,9715,2935,3400,1417,1963
8600000US67502,ZCTA5 67502,10087,2875,4164,1380,1668
8600000US67505,ZCTA5 67505,1045,401,387,122,135
8600000US67510,ZCTA5 67510,127,26,57,7,37
8600000US67511,ZCTA5 67511,152,46,79,13,14
8600000US67512,ZCTA5 67512,82,24,32,2,24
8600000US67513,ZCTA5 67513,22,8,11,3,0
8600000US67514,ZCTA5 67514,370,124,122,57,67
8600000US67515,ZCTA5 67515,15,8,7,0,0
8600000US67516,ZCTA5 67516,174,38,102,11,23
8600000US67518,ZCTA5 67518,31,3,17,6,5
8600000US67519,ZCTA5 67519,108,28,40,24,16
8600000US67520,ZCTA5 67520,143,27,65,10,41
8600000US67521,ZCTA5 67521,72,19,38,10,5
8600000US67522,ZCTA5 67522,791,143,402,106,140
8600000US67523,ZCTA5 67523,183,56,70,22,35
8600000US67524,ZCTA5 67524,256,107,73,23,53
8600000US67525,ZCTA5 67525,427,161,192,41,33
8600000US67526,ZCTA5 67526,1204,287,536,166,215
8600000US67529,ZCTA5 67529,166,55,60,25,26
8600000US67530,ZCTA5 67530,8066,2294,3230,939,1603
8600000US67543,ZCTA5 67543,807,218,349,95,145
8600000US67544,ZCTA5 67544,1165,335,399,155,276
8600000US67545,ZCTA5 67545,93,30,48,7,8
8600000US67546,ZCTA5 67546,1031,230,510,94,197
8600000US67547,ZCTA5 67547,769,280,265,103,121
8600000US67548,ZCTA5 67548,636,262,248,50,76
8600000US67550,ZCTA5 67550,2096,680,881,256,279
8600000US67552,ZCTA5 67552,261,67,118,37,39
8600000US67553,ZCTA5 67553,75,24,17,18,16
8600000US67554,ZCTA5 67554,1663,510,531,213,409
8600000US67556,ZCTA5 67556,151,56,58,21,16
8600000US67557,ZCTA5 67557,219,38,83,45,53
8600000US67559,ZCTA5 67559,14,0,6,8,0
8600000US67560,ZCTA5 67560,742,210,302,85,145
8600000US67561,ZCTA5 67561,511,113,180,101,117
8600000US67563,ZCTA5 67563,138,32,61,7,38
8600000US67564,ZCTA5 67564,100,29,32,14,25
8600000US67565,ZCTA5 67565,220,68,73,34,45
8600000US67566,ZCTA5 67566,200,29,68,20,83
8600000US67567,ZCTA5 67567,271,98,125,26,22
8600000US67568,ZCTA5 67568,118,59,28,12,19
8600000US67570,ZCTA5 67570,524,124,252,29,119
8600000US67572,ZCTA5 67572,218,84,97,12,25
8600000US67573,ZCTA5 67573,89,11,48,14,16
8600000US67574,ZCTA5 67574,115,45,55,7,8
8600000US67575,ZCTA5 67575,203,60,114,10,19
8600000US67576,ZCTA5 67576,867,244,351,101,171
8600000US67578,ZCTA5 67578,563,174,202,78,109
8600000US67579,ZCTA5 67579,1207,272,508,170,257
8600000US67581,ZCTA5 67581,122,20,62,8,32
8600000US67583,ZCTA5 67583,351,124,137,36,54
8600000US67584,ZCTA5 67584,144,51,59,23,11
8600000US67601,ZCTA5 67601,9705,3253,3697,1164,1591
8600000US67621,ZCTA5 67621,164,55,81,12,16
8600000US67622,ZCTA5 67622,305,94,110,33,68
8600000US67623,ZCTA5 67623,101,23,74,1,3
8600000US67625,ZCTA5 67625,172,65,47,24,36
8600000US67626,ZCTA5 67626,69,17,31,14,7
8600000US67628,ZCTA5 67628,30,7,16,7,0
8600000US67629,ZCTA5 67629,84,37,39,1,7
8600000US67631,ZCTA5 67631,75,15,25,34,1
8600000US67632,ZCTA5 67632,88,36,27,8,17
8600000US67634,ZCTA5 67634,120,39,52,11,18
8600000US67635,ZCTA5 67635,59,16,22,0,21
8600000US67637,ZCTA5 67637,1134,328,444,108,254
8600000US67638,ZCTA5 67638,133,34,50,2,47
8600000US67639,ZCTA5 67639,73,25,36,7,5
